Chromosome,Map_Type,Position_cM,Position_bp,Group
2,ZhongmuNo.1,181.46,29234710,NotImp
2,ZhongmuNo.1,182.45,29234720,NotImp
2,ZhongmuNo.1,190.11,29695444,NotImp
2,ZhongmuNo.1,190.15,29695559,NotImp
2,ZhongmuNo.1,190.15,29695560,NotImp
2,ZhongmuNo.1,201.66,29731836,NotImp
2,ZhongmuNo.1,201.66,29731890,NotImp
2,ZhongmuNo.1,201.66,29731899,NotImp
2,ZhongmuNo.1,202.73,29764162,NotImp
2,ZhongmuNo.1,202.73,29764180,NotImp
2,ZhongmuNo.1,203.15,29798646,NotImp
2,ZhongmuNo.1,211.42,29889439,NotImp
2,ZhongmuNo.1,211.42,29889504,NotImp
2,ZhongmuNo.1,211.42,29889514,NotImp
2,ZhongmuNo.1,213.14,29986045,NotImp
2,ZhongmuNo.1,213.14,29986050,NotImp
2,ZhongmuNo.1,213.15,30014612,NotImp
2,ZhongmuNo.1,213.15,30212129,NotImp
2,ZhongmuNo.1,213.15,30212248,NotImp
2,ZhongmuNo.1,213.15,30214125,NotImp
2,ZhongmuNo.1,213.15,30214177,NotImp
2,ZhongmuNo.1,220.28,30214193,NotImp
2,ZhongmuNo.1,223.82,30214275,NotImp
2,ZhongmuNo.1,223.82,30214323,NotImp
2,ZhongmuNo.1,228.51,30693502,NotImp
2,ZhongmuNo.1,228.51,31533772,NotImp
2,ZhongmuNo.1,228.51,31779605,NotImp
2,ZhongmuNo.1,229.82,32941161,NotImp
2,ZhongmuNo.1,236.73,34742344,NotImp
2,ZhongmuNo.1,236.73,34742542,NotImp
2,ZhongmuNo.1,236.73,37312095,NotImp
2,ZhongmuNo.1,236.83,37413096,NotImp
2,ZhongmuNo.1,236.88,37479352,NotImp
2,ZhongmuNo.1,238.62,37557189,NotImp
2,ZhongmuNo.1,238.62,40127450,NotImp
2,ZhongmuNo.1,240.75,41406178,NotImp
2,ZhongmuNo.1,250.07,41472390,NotImp
2,ZhongmuNo.1,250.07,41472439,NotImp
2,ZhongmuNo.1,250.07,41472454,NotImp
2,ZhongmuNo.1,250.07,46319175,NotImp
2,ZhongmuNo.1,252.31,46321887,NotImp
2,ZhongmuNo.1,252.31,46321924,NotImp
2,ZhongmuNo.1,255.84,46457818,NotImp
2,ZhongmuNo.1,255.84,46457839,NotImp
2,ZhongmuNo.1,255.84,46457848,NotImp
2,ZhongmuNo.1,255.84,46457849,NotImp
2,ZhongmuNo.1,255.84,46457852,NotImp
2,ZhongmuNo.1,255.84,46457879,NotImp
2,ZhongmuNo.1,255.84,46457898,NotImp
2,ZhongmuNo.1,260.16,48368467,NotImp
2,ZhongmuNo.1,260.17,48775249,NotImp
2,ZhongmuNo.1,260.32,48775409,NotImp
2,ZhongmuNo.1,260.33,48775453,NotImp
2,ZhongmuNo.1,260.33,48775462,NotImp
2,ZhongmuNo.1,260.33,48783063,NotImp
2,ZhongmuNo.1,260.73,48783105,NotImp
2,ZhongmuNo.1,261.71,48783250,NotImp
2,ZhongmuNo.1,261.71,49282278,NotImp
2,ZhongmuNo.1,266.23,49482744,NotImp
2,ZhongmuNo.1,273.65,49516133,NotImp
2,ZhongmuNo.1,273.65,49623530,NotImp
2,ZhongmuNo.1,273.65,49623624,NotImp
2,ZhongmuNo.1,276.38,50495678,NotImp
2,ZhongmuNo.1,276.83,51123732,NotImp
2,ZhongmuNo.1,278.16,52307095,NotImp
2,ZhongmuNo.1,278.17,52689468,NotImp
2,ZhongmuNo.1,278.17,53758503,NotImp
2,ZhongmuNo.1,278.17,53758512,NotImp
2,ZhongmuNo.1,278.17,53758551,NotImp
2,ZhongmuNo.1,278.17,53920759,NotImp
2,ZhongmuNo.1,279.55,53992303,NotImp
2,ZhongmuNo.1,279.55,54004659,NotImp
2,ZhongmuNo.1,279.55,54004683,NotImp
2,ZhongmuNo.1,279.55,54009035,NotImp
2,ZhongmuNo.1,279.55,54031763,NotImp
2,ZhongmuNo.1,279.55,54850141,NotImp
2,ZhongmuNo.1,280.05,54850416,NotImp
2,ZhongmuNo.1,280.05,54850474,NotImp
2,ZhongmuNo.1,280.46,54850546,NotImp
2,ZhongmuNo.1,280.46,54850587,NotImp
2,ZhongmuNo.1,280.76,55177491,NotImp
2,ZhongmuNo.1,280.76,55600541,NotImp
2,ZhongmuNo.1,281.75,57805829,NotImp
2,ZhongmuNo.1,282.07,58114740,NotImp
2,ZhongmuNo.1,282.07,58119256,NotImp
2,ZhongmuNo.1,282.07,58242018,NotImp
2,ZhongmuNo.1,282.08,58463512,NotImp
2,ZhongmuNo.1,282.08,58607808,NotImp
2,ZhongmuNo.1,282.08,58607943,NotImp
2,ZhongmuNo.1,282.08,58608000,NotImp
2,ZhongmuNo.1,283.5,59155281,NotImp
2,ZhongmuNo.1,284.84,61211677,NotImp
2,ZhongmuNo.1,284.84,61212285,NotImp
2,ZhongmuNo.1,284.84,62071680,NotImp
2,ZhongmuNo.1,284.84,64332822,NotImp
2,ZhongmuNo.1,284.84,64441992,NotImp
2,ZhongmuNo.1,284.85,64639590,NotImp
2,ZhongmuNo.1,285.2,64646947,NotImp
2,ZhongmuNo.1,285.2,64647037,NotImp
2,ZhongmuNo.1,285.2,65073909,NotImp
2,ZhongmuNo.1,285.2,65073915,NotImp
2,ZhongmuNo.1,285.2,65345969,NotImp
2,ZhongmuNo.1,286.05,66937305,NotImp
2,ZhongmuNo.1,286.05,67015064,NotImp
2,ZhongmuNo.1,288.16,67565566,NotImp
2,ZhongmuNo.1,288.81,67849510,NotImp
2,ZhongmuNo.1,290.3,68397806,NotImp
2,ZhongmuNo.1,292.52,69189344,NotImp
2,ZhongmuNo.1,292.52,70073874,NotImp
2,ZhongmuNo.1,293.2,70572450,NotImp
2,ZhongmuNo.1,293.2,70781997,NotImp
2,ZhongmuNo.1,293.2,71175056,NotImp
2,ZhongmuNo.1,297.09,72191541,NotImp
2,ZhongmuNo.1,297.09,72191685,NotImp
2,ZhongmuNo.1,301.68,72499526,NotImp
2,ZhongmuNo.1,301.81,72944507,NotImp
2,ZhongmuNo.1,301.81,74022813,NotImp
2,ZhongmuNo.1,302.26,74022990,NotImp
2,ZhongmuNo.1,302.26,75303698,NotImp
2,ZhongmuNo.1,304.24,76309167,NotImp
2,ZhongmuNo.1,304.24,76452785,NotImp
2,ZhongmuNo.1,304.24,76453526,NotImp
2,ZhongmuNo.1,304.24,76453691,NotImp
2,ZhongmuNo.1,304.24,76453718,NotImp
2,ZhongmuNo.1,304.24,76587512,NotImp
2,ZhongmuNo.1,304.24,76808969,NotImp
2,ZhongmuNo.1,304.63,77134317,NotImp
2,ZhongmuNo.1,304.63,77167232,NotImp
2,ZhongmuNo.1,304.63,77330611,NotImp
2,ZhongmuNo.1,304.63,77931149,NotImp
2,ZhongmuNo.1,304.63,78519194,NotImp
2,ZhongmuNo.1,305.17,78671879,NotImp
2,ZhongmuNo.1,305.17,79100499,NotImp
2,ZhongmuNo.1,306.72,80068868,NotImp
2,ZhongmuNo.1,306.82,80085396,NotImp
2,ZhongmuNo.1,306.82,80085492,NotImp
2,ZhongmuNo.1,306.82,81057830,NotImp
2,ZhongmuNo.1,309.81,81853360,NotImp
2,ZhongmuNo.1,309.81,81853431,NotImp
2,ZhongmuNo.1,309.81,81853465,NotImp
2,ZhongmuNo.1,309.81,81853723,NotImp
2,ZhongmuNo.1,310.3,82185912,NotImp
2,ZhongmuNo.1,310.64,82187435,NotImp
2,ZhongmuNo.1,314.82,82901258,NotImp
2,ZhongmuNo.1,314.82,82901420,NotImp
2,ZhongmuNo.1,314.82,83114131,NotImp
2,ZhongmuNo.1,314.82,83182255,NotImp
2,ZhongmuNo.1,321.43,84590244,NotImp
2,ZhongmuNo.1,321.43,84669224,NotImp
2,ZhongmuNo.1,321.43,84674650,NotImp
2,ZhongmuNo.1,321.43,84675182,NotImp
2,ZhongmuNo.1,321.43,84675378,NotImp
2,ZhongmuNo.1,321.43,84729645,NotImp
3,ZhongmuNo.1,0,1738753,NotImp
3,ZhongmuNo.1,0,1738763,NotImp
3,ZhongmuNo.1,0,1738802,NotImp
3,ZhongmuNo.1,2.2,2252645,NotImp
3,ZhongmuNo.1,2.2,2252669,NotImp
3,ZhongmuNo.1,2.21,2252727,NotImp
3,ZhongmuNo.1,2.21,3043905,NotImp
3,ZhongmuNo.1,2.21,3100490,NotImp
3,ZhongmuNo.1,2.21,3849285,NotImp
3,ZhongmuNo.1,2.21,3890530,NotImp
3,ZhongmuNo.1,2.21,4407654,NotImp
3,ZhongmuNo.1,2.21,4511210,NotImp
3,ZhongmuNo.1,4.46,7889118,NotImp
3,ZhongmuNo.1,4.46,8235674,NotImp
3,ZhongmuNo.1,4.47,8701065,NotImp
3,ZhongmuNo.1,4.47,9490208,NotImp
3,ZhongmuNo.1,4.47,9490363,NotImp
3,ZhongmuNo.1,4.47,9490376,NotImp
3,ZhongmuNo.1,6.62,9490844,NotImp
3,ZhongmuNo.1,6.62,10151118,NotImp
3,ZhongmuNo.1,6.62,10151261,NotImp
3,ZhongmuNo.1,6.62,12231900,NotImp
3,ZhongmuNo.1,8.78,13310648,NotImp
3,ZhongmuNo.1,9.64,13310780,NotImp
3,ZhongmuNo.1,9.65,13310816,NotImp
3,ZhongmuNo.1,9.65,13310832,NotImp
3,ZhongmuNo.1,13.5,14681226,NotImp
3,ZhongmuNo.1,13.5,15816667,NotImp
3,ZhongmuNo.1,13.5,16020450,NotImp
3,ZhongmuNo.1,13.5,16075082,NotImp
3,ZhongmuNo.1,16.42,22066314,NotImp
3,ZhongmuNo.1,16.42,22927476,NotImp
3,ZhongmuNo.1,19.87,26080230,NotImp
3,ZhongmuNo.1,22.59,29698971,NotImp
3,ZhongmuNo.1,24.35,32152320,NotImp
3,ZhongmuNo.1,24.35,34510681,NotImp
3,ZhongmuNo.1,24.35,34681894,NotImp
3,ZhongmuNo.1,24.35,34682009,NotImp
3,ZhongmuNo.1,25.26,35932087,NotImp
3,ZhongmuNo.1,27.82,35932091,NotImp
3,ZhongmuNo.1,29.66,36766485,NotImp
3,ZhongmuNo.1,29.66,36813148,NotImp
3,ZhongmuNo.1,29.66,38654667,NotImp
3,ZhongmuNo.1,29.66,38654693,NotImp
3,ZhongmuNo.1,29.66,38654694,NotImp
3,ZhongmuNo.1,29.83,38654815,NotImp
3,ZhongmuNo.1,29.83,38655094,NotImp
3,ZhongmuNo.1,29.83,38655133,NotImp
3,ZhongmuNo.1,29.83,38992301,NotImp
3,ZhongmuNo.1,29.83,39064666,NotImp
3,ZhongmuNo.1,29.83,39064899,NotImp
3,ZhongmuNo.1,29.83,39064990,NotImp
3,ZhongmuNo.1,29.84,40429927,NotImp
3,ZhongmuNo.1,29.84,40430070,NotImp
3,ZhongmuNo.1,29.84,40430150,NotImp
3,ZhongmuNo.1,29.84,41166323,NotImp
3,ZhongmuNo.1,29.84,41166371,NotImp
3,ZhongmuNo.1,30.12,41166488,NotImp
3,ZhongmuNo.1,30.13,41166569,NotImp
3,ZhongmuNo.1,30.26,41166629,NotImp
3,ZhongmuNo.1,30.26,41166846,NotImp
3,ZhongmuNo.1,39.6,45189806,NotImp
3,ZhongmuNo.1,39.6,45189809,NotImp
3,ZhongmuNo.1,39.6,45189816,NotImp
3,ZhongmuNo.1,39.6,45189842,NotImp
3,ZhongmuNo.1,39.6,45190089,NotImp
3,ZhongmuNo.1,40.34,46470623,NotImp
3,ZhongmuNo.1,65.08,46502393,NotImp
3,ZhongmuNo.1,65.08,46502402,NotImp
3,ZhongmuNo.1,65.08,49799463,NotImp
3,ZhongmuNo.1,65.08,50089450,NotImp
3,ZhongmuNo.1,65.08,50089558,NotImp
3,ZhongmuNo.1,65.08,50089618,NotImp
3,ZhongmuNo.1,69.28,50644546,NotImp
3,ZhongmuNo.1,69.28,50647906,NotImp
3,ZhongmuNo.1,69.28,50647935,NotImp
3,ZhongmuNo.1,69.28,50649223,NotImp
3,ZhongmuNo.1,69.28,50942405,NotImp
3,ZhongmuNo.1,70.51,51755440,NotImp
3,ZhongmuNo.1,70.51,52228437,NotImp
3,ZhongmuNo.1,70.51,52515816,NotImp
3,ZhongmuNo.1,71.61,52571969,NotImp
3,ZhongmuNo.1,71.61,52572185,NotImp
3,ZhongmuNo.1,71.61,53025638,NotImp
3,ZhongmuNo.1,71.61,53177510,NotImp
3,ZhongmuNo.1,71.61,53508626,NotImp
3,ZhongmuNo.1,73.21,53936948,NotImp
3,ZhongmuNo.1,73.21,53936962,NotImp
3,ZhongmuNo.1,73.21,53936998,NotImp
3,ZhongmuNo.1,75.75,53937168,NotImp
3,ZhongmuNo.1,75.75,53937186,NotImp
3,ZhongmuNo.1,75.75,53937200,NotImp
3,ZhongmuNo.1,75.76,53937202,NotImp
3,ZhongmuNo.1,76.62,56036081,NotImp
3,ZhongmuNo.1,76.62,56036122,NotImp
3,ZhongmuNo.1,76.62,56109568,NotImp
3,ZhongmuNo.1,76.62,56109601,NotImp
3,ZhongmuNo.1,77.31,56383541,NotImp
3,ZhongmuNo.1,77.31,56653731,NotImp
3,ZhongmuNo.1,78.68,56672532,NotImp
3,ZhongmuNo.1,78.68,56695523,NotImp
3,ZhongmuNo.1,78.68,56695645,NotImp
3,ZhongmuNo.1,78.68,56695699,NotImp
3,ZhongmuNo.1,78.68,56701695,NotImp
3,ZhongmuNo.1,79.23,57465313,NotImp
3,ZhongmuNo.1,80.51,57534833,NotImp
3,ZhongmuNo.1,80.51,57535810,NotImp
3,ZhongmuNo.1,83.64,58176124,NotImp
3,ZhongmuNo.1,83.91,58974221,NotImp
3,ZhongmuNo.1,86.62,61875629,NotImp
3,ZhongmuNo.1,92.07,61880084,NotImp
3,ZhongmuNo.1,92.7,61880295,NotImp
3,ZhongmuNo.1,92.7,62815103,NotImp
3,ZhongmuNo.1,92.7,63554137,NotImp
3,ZhongmuNo.1,93.62,65574520,NotImp
3,ZhongmuNo.1,97.24,65822012,NotImp
3,ZhongmuNo.1,97.25,65824785,NotImp
3,ZhongmuNo.1,97.25,65824794,NotImp
3,ZhongmuNo.1,97.25,66991999,NotImp
3,ZhongmuNo.1,97.25,67047837,NotImp
3,ZhongmuNo.1,98,67707680,NotImp
3,ZhongmuNo.1,98,68176528,NotImp
3,ZhongmuNo.1,98.49,69203874,NotImp
3,ZhongmuNo.1,98.49,70019200,NotImp
3,ZhongmuNo.1,98.49,70086994,NotImp
3,ZhongmuNo.1,99.55,70323033,NotImp
3,ZhongmuNo.1,99.55,70391197,NotImp
3,ZhongmuNo.1,99.55,70433407,NotImp
3,ZhongmuNo.1,99.9,70433504,NotImp
3,ZhongmuNo.1,99.94,70950150,NotImp
3,ZhongmuNo.1,99.96,71253562,NotImp
3,ZhongmuNo.1,100.22,71517833,NotImp
3,ZhongmuNo.1,100.59,71605156,NotImp
3,ZhongmuNo.1,100.59,72042194,NotImp
3,ZhongmuNo.1,100.59,72226421,NotImp
3,ZhongmuNo.1,101.52,72812334,NotImp
3,ZhongmuNo.1,101.53,72897680,NotImp
3,ZhongmuNo.1,101.59,73142987,NotImp
3,ZhongmuNo.1,101.59,73143188,NotImp
3,ZhongmuNo.1,102.15,73421859,NotImp
3,ZhongmuNo.1,102.16,73443279,NotImp
3,ZhongmuNo.1,102.16,73464114,NotImp
3,ZhongmuNo.1,102.16,73727828,NotImp
3,ZhongmuNo.1,102.16,73727956,NotImp
3,ZhongmuNo.1,102.16,73755638,NotImp
3,ZhongmuNo.1,102.62,74303190,NotImp
3,ZhongmuNo.1,102.62,74304136,NotImp
3,ZhongmuNo.1,102.98,74590062,NotImp
3,ZhongmuNo.1,103.2,74596273,NotImp
3,ZhongmuNo.1,103.2,74663167,NotImp
3,ZhongmuNo.1,103.2,74703836,NotImp
3,ZhongmuNo.1,103.2,75381103,NotImp
3,ZhongmuNo.1,103.21,75571184,NotImp
3,ZhongmuNo.1,103.21,75587685,NotImp
3,ZhongmuNo.1,106.91,76115658,NotImp
3,ZhongmuNo.1,106.91,76181196,NotImp
3,ZhongmuNo.1,106.92,76193313,NotImp
3,ZhongmuNo.1,106.92,76193315,NotImp
3,ZhongmuNo.1,106.93,76193350,NotImp
3,ZhongmuNo.1,106.93,76681840,NotImp
3,ZhongmuNo.1,106.93,76681876,NotImp
3,ZhongmuNo.1,106.93,76681973,NotImp
3,ZhongmuNo.1,106.93,76837035,NotImp
3,ZhongmuNo.1,106.93,76837040,NotImp
3,ZhongmuNo.1,106.93,76837152,NotImp
3,ZhongmuNo.1,106.93,76844036,NotImp
3,ZhongmuNo.1,106.93,76974616,NotImp
3,ZhongmuNo.1,107.79,77626472,NotImp
3,ZhongmuNo.1,107.79,79054278,NotImp
3,ZhongmuNo.1,108.06,80671102,NotImp
3,ZhongmuNo.1,108.1,80755500,NotImp
3,ZhongmuNo.1,108.1,80960532,NotImp
3,ZhongmuNo.1,108.94,80960546,NotImp
3,ZhongmuNo.1,108.94,80982293,NotImp
3,ZhongmuNo.1,108.95,81383222,NotImp
3,ZhongmuNo.1,108.98,81622948,NotImp
3,ZhongmuNo.1,111.04,82505175,NotImp
3,ZhongmuNo.1,111.04,82733226,NotImp
3,ZhongmuNo.1,111.04,83002368,NotImp
3,ZhongmuNo.1,111.04,83155919,NotImp
3,ZhongmuNo.1,111.04,83420859,NotImp
3,ZhongmuNo.1,111.68,83973510,NotImp
3,ZhongmuNo.1,111.68,83979498,NotImp
3,ZhongmuNo.1,111.68,84448742,NotImp
3,ZhongmuNo.1,111.68,84512749,NotImp
3,ZhongmuNo.1,111.68,84741184,NotImp
3,ZhongmuNo.1,112.32,84909458,NotImp
3,ZhongmuNo.1,112.32,86249190,NotImp
3,ZhongmuNo.1,112.32,86280755,NotImp
3,ZhongmuNo.1,112.32,86282339,NotImp
3,ZhongmuNo.1,112.32,86282451,NotImp
3,ZhongmuNo.1,112.33,86282605,NotImp
3,ZhongmuNo.1,112.33,86430360,NotImp
3,ZhongmuNo.1,112.33,87236588,NotImp
3,ZhongmuNo.1,112.33,87409666,NotImp
3,ZhongmuNo.1,112.33,87501570,NotImp
3,ZhongmuNo.1,114.18,87501669,NotImp
3,ZhongmuNo.1,114.18,88215000,NotImp
3,ZhongmuNo.1,114.18,88445193,NotImp
3,ZhongmuNo.1,114.18,88635179,NotImp
3,ZhongmuNo.1,114.18,88650489,NotImp
3,ZhongmuNo.1,114.18,88743200,NotImp
3,ZhongmuNo.1,114.18,88743233,NotImp
3,ZhongmuNo.1,114.18,88933775,NotImp
3,ZhongmuNo.1,114.18,88933932,NotImp
3,ZhongmuNo.1,114.19,88987967,NotImp
3,ZhongmuNo.1,114.19,89341643,NotImp
3,ZhongmuNo.1,114.19,90042223,NotImp
3,ZhongmuNo.1,114.19,90129545,NotImp
3,ZhongmuNo.1,114.19,90497008,NotImp
3,ZhongmuNo.1,116.92,90996309,NotImp
3,ZhongmuNo.1,116.98,91038405,NotImp
3,ZhongmuNo.1,116.98,91286182,NotImp
3,ZhongmuNo.1,116.98,91550569,NotImp
3,ZhongmuNo.1,116.98,91731615,NotImp
3,ZhongmuNo.1,116.98,91894170,NotImp
3,ZhongmuNo.1,116.98,91992162,NotImp
3,ZhongmuNo.1,116.98,92192760,NotImp
3,ZhongmuNo.1,117.62,92401662,NotImp
3,ZhongmuNo.1,117.62,92401677,NotImp
3,ZhongmuNo.1,117.82,92715641,NotImp
3,ZhongmuNo.1,117.85,93771335,NotImp
3,ZhongmuNo.1,117.86,93840659,NotImp
3,ZhongmuNo.1,117.86,93863796,NotImp
3,ZhongmuNo.1,117.86,94574701,NotImp
3,ZhongmuNo.1,117.86,94662082,NotImp
3,ZhongmuNo.1,117.86,94720180,NotImp
3,ZhongmuNo.1,117.86,94745800,NotImp
3,ZhongmuNo.1,117.86,95021741,NotImp
3,ZhongmuNo.1,118.52,95045686,NotImp
3,ZhongmuNo.1,118.75,95866512,NotImp
3,ZhongmuNo.1,118.75,97181028,NotImp
3,ZhongmuNo.1,118.75,97181075,NotImp
3,ZhongmuNo.1,118.75,97181086,NotImp
3,ZhongmuNo.1,118.92,99526766,NotImp
3,ZhongmuNo.1,118.92,99997266,NotImp
3,ZhongmuNo.1,118.94,100328070,NotImp
3,ZhongmuNo.1,118.95,100467759,NotImp
3,ZhongmuNo.1,118.95,100565598,NotImp
3,ZhongmuNo.1,118.95,100565684,NotImp
3,ZhongmuNo.1,118.95,100615187,NotImp
3,ZhongmuNo.1,118.95,100615357,NotImp
3,ZhongmuNo.1,118.95,100662249,NotImp
3,ZhongmuNo.1,118.95,100921104,NotImp
3,ZhongmuNo.1,118.96,100946981,NotImp
3,ZhongmuNo.1,118.96,100950759,NotImp
3,ZhongmuNo.1,118.96,101063419,NotImp
3,ZhongmuNo.1,118.96,101063520,NotImp
3,ZhongmuNo.1,118.96,101063713,NotImp
3,ZhongmuNo.1,118.96,101154962,NotImp
3,ZhongmuNo.1,118.96,101775040,NotImp
3,ZhongmuNo.1,118.96,101913270,NotImp
3,ZhongmuNo.1,119.65,101960084,NotImp
3,ZhongmuNo.1,119.65,102128014,NotImp
3,ZhongmuNo.1,123.42,102348090,NotImp
3,ZhongmuNo.1,123.42,102348092,NotImp
3,ZhongmuNo.1,127.26,102348096,NotImp
3,ZhongmuNo.1,127.26,102348112,NotImp
3,ZhongmuNo.1,127.33,102497277,NotImp
3,ZhongmuNo.1,127.33,102537426,NotImp
3,ZhongmuNo.1,127.33,102537488,NotImp
3,ZhongmuNo.1,127.42,102538993,NotImp
3,ZhongmuNo.1,127.42,102601912,NotImp
3,ZhongmuNo.1,127.42,102602182,NotImp
3,ZhongmuNo.1,127.42,102659395,NotImp
3,ZhongmuNo.1,127.42,102659480,NotImp
3,ZhongmuNo.1,127.42,102874422,NotImp
3,ZhongmuNo.1,127.42,103340278,NotImp
3,ZhongmuNo.1,127.42,103889510,NotImp
4,ZhongmuNo.1,0,235937,NotImp
4,ZhongmuNo.1,0,236737,NotImp
4,ZhongmuNo.1,0,247895,NotImp
4,ZhongmuNo.1,0,316676,NotImp
4,ZhongmuNo.1,0,316831,NotImp
4,ZhongmuNo.1,8.85,437769,NotImp
4,ZhongmuNo.1,8.85,437775,NotImp
4,ZhongmuNo.1,14.01,437882,NotImp
4,ZhongmuNo.1,14.01,437888,NotImp
4,ZhongmuNo.1,14.01,437918,NotImp
4,ZhongmuNo.1,20.21,1092836,NotImp
4,ZhongmuNo.1,20.21,1093036,NotImp
4,ZhongmuNo.1,20.22,1405101,NotImp
4,ZhongmuNo.1,29.35,2272792,NotImp
4,ZhongmuNo.1,29.35,2386048,NotImp
4,ZhongmuNo.1,29.35,2417512,NotImp
4,ZhongmuNo.1,29.35,2698406,NotImp
4,ZhongmuNo.1,29.98,3092533,NotImp
4,ZhongmuNo.1,29.98,3254330,NotImp
4,ZhongmuNo.1,30.5,3770372,NotImp
4,ZhongmuNo.1,30.5,3853115,NotImp
4,ZhongmuNo.1,31.05,4046949,NotImp
4,ZhongmuNo.1,31.95,4820354,NotImp
4,ZhongmuNo.1,31.95,5407673,NotImp
4,ZhongmuNo.1,31.95,5496322,NotImp
4,ZhongmuNo.1,31.95,5822654,NotImp
4,ZhongmuNo.1,31.95,5829291,NotImp
4,ZhongmuNo.1,31.95,7276689,NotImp
4,ZhongmuNo.1,34.6,7965259,NotImp
4,ZhongmuNo.1,34.6,7965510,NotImp
4,ZhongmuNo.1,34.6,8352288,NotImp
4,ZhongmuNo.1,43.66,9015672,NotImp
4,ZhongmuNo.1,43.66,9743000,NotImp
4,ZhongmuNo.1,43.66,10080933,NotImp
4,ZhongmuNo.1,43.66,10105588,NotImp
4,ZhongmuNo.1,43.66,10118118,NotImp
4,ZhongmuNo.1,43.66,10118119,NotImp
4,ZhongmuNo.1,43.72,10118137,NotImp
4,ZhongmuNo.1,45.24,10118142,NotImp
4,ZhongmuNo.1,51.66,10118149,NotImp
4,ZhongmuNo.1,55.63,10118263,NotImp
4,ZhongmuNo.1,55.63,11048034,NotImp
4,ZhongmuNo.1,55.64,11103764,NotImp
4,ZhongmuNo.1,55.64,11103840,NotImp
4,ZhongmuNo.1,57.67,11186338,NotImp
4,ZhongmuNo.1,57.73,11186341,NotImp
4,ZhongmuNo.1,57.73,11186401,NotImp
4,ZhongmuNo.1,57.73,11545431,NotImp
4,ZhongmuNo.1,57.73,11545642,NotImp
4,ZhongmuNo.1,57.73,11546373,NotImp
4,ZhongmuNo.1,57.73,11546528,NotImp
4,ZhongmuNo.1,57.78,11700660,NotImp
4,ZhongmuNo.1,57.79,11700678,NotImp
4,ZhongmuNo.1,58.19,11700686,NotImp
4,ZhongmuNo.1,59.65,12890036,NotImp
4,ZhongmuNo.1,63.24,13393317,NotImp
4,ZhongmuNo.1,63.24,13393623,NotImp
4,ZhongmuNo.1,63.24,13611815,NotImp
4,ZhongmuNo.1,63.24,13664242,NotImp
4,ZhongmuNo.1,64.68,13684981,NotImp
4,ZhongmuNo.1,64.68,13840021,NotImp
4,ZhongmuNo.1,64.68,13840328,NotImp
4,ZhongmuNo.1,64.69,13850983,NotImp
4,ZhongmuNo.1,64.74,14934819,NotImp
4,ZhongmuNo.1,64.74,14934826,NotImp
4,ZhongmuNo.1,65.26,14946487,NotImp
4,ZhongmuNo.1,65.27,15140711,NotImp
4,ZhongmuNo.1,65.27,15140884,NotImp
4,ZhongmuNo.1,65.35,15140893,NotImp
4,ZhongmuNo.1,65.35,15140906,NotImp
4,ZhongmuNo.1,65.35,15140907,NotImp
4,ZhongmuNo.1,65.35,15298107,NotImp
4,ZhongmuNo.1,65.35,15327693,NotImp
4,ZhongmuNo.1,65.35,15396490,NotImp
4,ZhongmuNo.1,65.35,15396616,NotImp
4,ZhongmuNo.1,80.02,16169128,NotImp
4,ZhongmuNo.1,80.02,16169163,NotImp
4,ZhongmuNo.1,88.1,16169172,NotImp
4,ZhongmuNo.1,88.1,16241318,NotImp
4,ZhongmuNo.1,88.1,16241518,NotImp
4,ZhongmuNo.1,91.1,17626669,NotImp
4,ZhongmuNo.1,103.72,17631599,NotImp
4,ZhongmuNo.1,103.72,17650188,NotImp
4,ZhongmuNo.1,103.72,17650403,NotImp
4,ZhongmuNo.1,103.72,17657748,NotImp
4,ZhongmuNo.1,104.22,18637451,NotImp
4,ZhongmuNo.1,104.7,19607309,NotImp
4,ZhongmuNo.1,104.71,19616800,NotImp
4,ZhongmuNo.1,104.71,19616972,NotImp
4,ZhongmuNo.1,104.71,19672693,NotImp
4,ZhongmuNo.1,104.71,19716931,NotImp
4,ZhongmuNo.1,104.71,20535341,NotImp
4,ZhongmuNo.1,104.71,20535347,NotImp
4,ZhongmuNo.1,104.71,20535355,NotImp
4,ZhongmuNo.1,104.71,20535376,NotImp
4,ZhongmuNo.1,104.71,20535389,NotImp
4,ZhongmuNo.1,105.29,21093418,NotImp
4,ZhongmuNo.1,105.29,21093833,NotImp
4,ZhongmuNo.1,106.43,22495452,NotImp
4,ZhongmuNo.1,108.22,23928392,NotImp
4,ZhongmuNo.1,108.23,23928511,NotImp
4,ZhongmuNo.1,108.23,23967160,NotImp
4,ZhongmuNo.1,108.23,23967178,NotImp
4,ZhongmuNo.1,108.23,23967203,NotImp
4,ZhongmuNo.1,108.23,23967313,NotImp
4,ZhongmuNo.1,108.23,24420758,NotImp
4,ZhongmuNo.1,108.9,26425403,NotImp
4,ZhongmuNo.1,110.56,27642469,NotImp
4,ZhongmuNo.1,113,29061600,NotImp
4,ZhongmuNo.1,113,29312343,NotImp
4,ZhongmuNo.1,113,29598392,NotImp
4,ZhongmuNo.1,113,29598668,NotImp
4,ZhongmuNo.1,113.01,29932424,NotImp
4,ZhongmuNo.1,113.01,31046556,NotImp
4,ZhongmuNo.1,113.01,31066483,NotImp
4,ZhongmuNo.1,113.01,31102691,NotImp
